"Date","Brazil_YoY","Canada_QoQ","Chile_YoY","China_YoY","Colombia_YoY","Czech Republic_YoY","Denmark_QoQ","Euro Area_QoQ","France_QoQ","Germany_QoQ","Hungary_YoY","India_YoY","Indonesia_YoY","Israel_YoY","Italy_QoQ","Japan_QoQ","Malaysia_YoY","Mexico_YoY","Netherlands_QoQ","Peru_YoY","Philippines_YoY","Poland_YoY","Romania_YoY","Russia_YoY","South Africa_YoY","South Korea_YoY","Spain_QoQ","Sweden_QoQ","Switzerland_QoQ","Thailand_YoY","Turkey_YoY","United Kingdom_QoQ","United States_QoQ"
2025-03-08,2.60267749,0.84442724,3.78411904,5.07619913,1.77583165,2.34511147,-0.19547527,0.06669628,0.09946353,0.14423778,0.64076855,4.66419606,41.03669044,4.96528071,0.15931915,-0.13885099,3.87862496,1.37203627,0.27694194,2.9186337,4.66757423,3.55704372,1.78745332,1.48333435,1.22094509,1.63243745,0.62055176,0.7109432,0.11770701,2.86987147,4.22744137,0.56566945,0.82351942
2025-03-09,2.60267749,0.84442724,3.78411904,5.07619913,1.77583165,2.34511147,-0.19547527,0.06669628,0.09946353,0.14423778,0.64076855,4.66419606,41.03669044,4.99591879,0.15931915,-0.13885099,3.87862496,1.37203627,0.27694194,2.9186337,4.66757423,3.55704372,1.78745332,1.48333435,1.22094509,1.63243745,0.62055176,0.7109432,0.11770701,2.86987147,4.22744137,0.56566945,0.82351942
2025-03-10,2.60267749,0.84442724,4.21943546,5.07619913,1.77583165,1.75671955,-0.19547527,0.15251973,0.09946353,0.2860353,0.72260134,4.63570805,41.03669044,4.99591879,0.15931915,-0.19791596,4.13053432,1.36699467,0.34504535,2.9186337,4.66757423,3.55704372,1.78745332,1.48333435,1.22094509,1.62133054,0.62055176,0.66945298,0.11770701,2.85935307,4.16231828,0.56566945,0.82351942
2025-03-11,2.83942375,0.84442724,4.21943546,5.26201138,1.77583165,1.75671955,-0.19547527,0.15251973,0.09946353,0.2860353,0.72260134,4.63570805,41.03669044,4.99925445,0.15931915,-0.19791596,4.66662333,1.44386121,0.34504535,2.9186337,4.66757423,3.55704372,1.78745332,1.48333435,1.22094509,1.61236508,0.69139697,0.66945298,0.11770701,2.95915001,4.10245717,0.56566945,0.82509551
2025-03-12,2.83942375,0.84442724,4.21943546,5.26201138,1.3014224,1.77043683,-0.19547527,0.14402828,0.06526044,0.2860353,0.72260134,5.58461764,39.10438118,4.99925445,0.15931915,-0.18887193,4.12197139,1.44386121,0.34504535,2.9186337,4.66757423,3.55704372,1.68425107,1.48333435,1.22094509,1.61236508,0.69117796,0.68205459,0.11770701,3.02734489,4.10245717,0.56566945,0.82509551
2025-03-13,2.83942375,0.84983065,4.21943546,5.26201138,1.3014224,1.79199839,-0.19547527,0.16630583,0.0958728,0.30178647,1.16442737,5.58461764,39.10438118,4.71470241,0.21639466,-0.18887193,4.12197139,1.31723927,0.34416299,2.9186337,4.66757423,3.55704372,1.46499377,1.48333435,1.20058435,1.6821556,0.69117796,0.69214945,0.12069238,3.02734489,4.25536575,0.56634475,0.82831516
2025-03-14,2.77711512,0.78404076,4.21943546,5.26201138,1.52688758,1.79199839,-0.19547527,0.18953831,0.0958728,0.30178647,1.16442737,5.58461764,38.82692028,4.73213235,0.30870964,-0.18887193,4.12197139,1.31723927,0.34416299,3.80252739,4.66757423,3.55704372,1.46499377,1.95452049,1.20058435,1.57921435,0.69117796,0.69214945,0.12069238,3.02734489,4.25536575,0.4424888,0.83379666
2025-03-15,2.77711512,0.78404076,4.21943546,5.26201138,1.52688758,1.79199839,-0.19547527,0.18953831,0.0958728,0.30178647,1.16442737,5.58461764,38.82692028,4.73213235,0.30870964,-0.18887193,4.12197139,1.31723927,0.34416299,3.27401468,4.66757423,3.55704372,1.46499377,1.95452049,1.20058435,1.57921435,0.69117796,0.69214945,0.12069238,3.02734489,4.25536575,0.4424888,0.83379666
2025-03-16,2.77711512,0.78404076,4.21943546,5.26201138,1.52688758,1.79199839,-0.19547527,0.18953831,0.0958728,0.30178647,1.16442737,5.58461764,38.82692028,4.73213235,0.30870964,-0.18887193,4.12197139,1.31723927,0.34416299,3.27401468,4.66757423,3.55704372,1.46499377,1.95452049,1.20058435,1.57921435,0.69117796,0.69214945,0.12069238,3.02734489,4.25536575,0.4424888,0.83379666
2025-03-17,2.80245397,0.75757085,4.21943546,5.37124792,1.61382035,1.79199839,-0.19547527,0.18953831,0.0958728,0.30178647,1.16442737,5.58461764,32.97432707,4.80463392,0.30870964,-0.18887193,4.12197139,1.31723927,0.28497124,3.27401468,4.66757423,3.55704372,1.64009256,1.95452049,1.20058435,1.57921435,0.69117796,0.69214945,0.12069238,3.02734489,4.10843105,0.4424888,0.79819846
2025-03-18,2.75370928,0.8008737,4.85333929,5.37124792,1.61382035,1.79187742,-0.19547527,0.23476619,0.13524017,0.3500929,1.16442737,5.58461764,30.17346527,4.74622319,0.36440685,-0.19205093,4.0703672,1.70722105,0.28497124,3.27401468,4.66757423,3.55704372,1.64009256,1.95452049,1.20058435,1.55307694,0.73331858,0.69214945,0.12069238,2.94164674,3.92422349,0.4424888,0.80535406
2025-03-19,2.75370928,0.8008737,4.85333929,5.37124792,1.71159224,1.79187742,-0.19547527,0.23476619,0.13524017,0.3500929,1.16442737,5.58461764,30.17346527,4.74622319,0.36440685,0.29640298,4.0703672,1.70722105,0.28497124,3.27401468,4.66757423,3.55704372,1.64009256,1.95452049,1.20003537,1.55307694,0.73331858,0.69214945,0.12069238,2.94438815,3.92422349,0.4424888,0.80535406
2025-03-20,2.75370928,0.8008737,4.85333929,5.37124792,1.71159224,1.79355267,-0.19547527,0.2426546,0.1365173,0.34692914,1.16442737,5.58461764,30.17346527,4.77500546,0.37846222,0.29640298,4.06810321,1.70722105,0.28511791,3.12729081,4.66757423,3.73619417,1.43948533,1.95452049,1.20003537,1.55307694,0.73331858,0.69340484,0.1240648,2.94438815,3.92422349,0.40985792,0.81465959
2025-03-21,2.75370928,0.79906427,4.85333929,5.37124792,1.71159224,1.80902805,-0.24907076,0.22913496,0.12456791,0.32853111,1.16442737,5.58461764,30.17272838,4.77500546,0.35631469,0.29640298,4.06810321,1.70722105,0.28363353,2.69693326,4.66757423,3.73619417,1.43948533,1.95452049,1.20003537,1.55307694,0.72746929,0.68490626,0.1240648,2.94438815,4.1121744,0.40887548,0.81465959
2025-03-22,2.75370928,0.77308522,4.85333929,5.37124792,1.71159224,1.80902805,-0.24907076,0.22913496,0.12456791,0.32853111,1.16442737,5.58461764,30.17272838,4.77500546,0.35631469,0.29640298,4.06810321,1.70722105,0.28363353,2.69693326,4.66757423,3.73619417,1.43948533,1.95452049,1.20003537,1.55307694,0.72746929,0.68490626,0.1240648,2.94438815,4.1121744,0.40887548,0.81465959
2025-03-23,2.75370928,0.77308522,4.85333929,5.37124792,1.71159224,1.80902805,-0.24907076,0.22913496,0.12456791,0.32853111,1.16442737,5.58461764,30.17272838,4.77500546,0.35631469,0.29640298,4.06810321,1.70722105,0.28363353,2.69693326,4.66757423,3.73619417,1.43948533,1.95452049,1.20003537,1.55307694,0.72746929,0.68490626,0.1240648,2.94438815,4.1121744,0.40887548,0.81465959
2025-03-24,2.75370928,0.74943277,4.85333929,5.37124792,1.91285733,1.81345978,-0.24907076,0.26389262,0.14948612,0.36561105,1.16442737,5.46499462,30.17272838,4.69344593,0.37622126,0.27912007,4.02412909,1.70722105,0.29218108,2.69693326,4.66757423,2.79877545,1.44629718,1.95452049,1.20003537,1.6074316,0.72746929,0.68490626,0.12732067,2.80389884,4.23377384,0.43069701,0.82730374
2025-03-25,2.75677862,0.74943277,4.85333929,5.37124792,1.8193496,1.81091934,-0.23446988,0.28174368,0.14942458,0.39108865,0.97191908,5.58517871,30.17272838,4.69344593,0.37674091,0.27912007,4.02412909,1.68700722,0.28971243,2.69693326,4.66757423,2.72690289,1.51013683,1.95452049,1.20003537,1.51957927,0.72746929,0.6836018,0.12695816,2.80389884,4.04655176,0.39341908,0.82448545
2025-03-26,2.77757548,0.740065,4.85333929,5.37124792,2.13366761,1.81091934,-0.23446988,0.26677405,0.14448263,0.36577204,0.97191908,5.58517871,30.17272838,4.69677864,0.37674091,0.27912007,4.02412909,1.68700722,0.28971243,2.69693326,4.66757423,2.72690289,1.51013683,1.82582737,1.20003537,1.48729023,0.72746929,0.64287926,0.12695816,2.82250673,4.1285357,0.39341908,0.82270133
2025-03-27,2.77757548,0.740065,4.85333929,5.37124792,2.13366761,1.81091934,-0.25268104,0.2664918,0.14448263,0.36481227,0.97191908,5.58517871,30.17272838,4.69677864,0.37674091,0.27912007,4.02412909,1.5967139,0.28971243,2.69693326,4.66757423,2.72690289,1.51013683,1.82582737,1.20003537,1.48729023,0.72141737,0.64287926,0.12695816,2.82250673,3.926726,0.39341908,0.82831942
2025-03-28,2.83125506,0.72663067,4.6277714,5.37124792,2.13366761,1.77081255,-0.27854206,0.24838689,0.11088132,0.34872861,0.85918398,5.4246028,30.17272838,4.69677864,0.37889503,0.27912007,4.02412909,1.5967139,0.27059817,2.69693326,4.66757423,2.75386471,1.56733927,1.82582737,1.20003537,1.48729023,0.72721925,0.63565152,0.12891157,2.65868342,3.95368709,0.37396975,0.81761791
2025-03-29,2.83125506,0.72663067,4.6277714,5.37124792,2.13366761,1.77081255,-0.27854206,0.24838689,0.11088132,0.34872861,0.85918398,5.4246028,30.17272838,4.69677864,0.37889503,0.27912007,4.02412909,1.5967139,0.27059817,2.69693326,4.66757423,2.75386471,1.56733927,1.82582737,1.20003537,1.48729023,0.72721925,0.63565152,0.12891157,2.65868342,3.95368709,0.37396975,0.81761791
2025-03-30,2.83125506,0.72663067,4.6277714,5.37124792,2.13366761,1.77081255,-0.27854206,0.24838689,0.11088132,0.34872861,0.85918398,5.4246028,30.17272838,4.69677864,0.37889503,0.27912007,4.02412909,1.5967139,0.27059817,2.69693326,4.66757423,2.75386471,1.56733927,1.82582737,1.20003537,1.48729023,0.72721925,0.63565152,0.12891157,2.65868342,3.95368709,0.37396975,0.81761791
2025-03-31,2.83049338,0.72663067,4.47352264,5.33989438,2.07597406,1.77081255,-0.27854206,0.24983968,0.11088132,0.35536523,0.85918398,5.4246028,30.17272838,4.60192434,0.37889503,0.48957268,4.02568444,1.5967139,0.27059817,3.22047692,4.66757423,2.75386471,1.60083029,1.80989709,1.19016302,1.68736607,0.72721925,0.63565152,0.12891157,2.43331889,3.95368709,0.38503319,0.81372373
2025-04-01,1.82006943,0.50950093,3.80423621,5.88564724,0.21854717,2.74052813,0.409353,0.33659269,0.38843194,0.42458509,1.70481724,5.79241705,58.43787111,3.0172578,0.16292632,-0.0152988,4.00282551,2.0060543,0.26432412,3.17879549,4.27259555,2.76040677,2.55141287,0.27009782,1.39410474,2.34052157,0.76937384,0.20263078,0.24681558,1.91301152,4.28147124,0.52235329,0.57979023
2025-04-02,1.61150191,0.50950093,3.80423621,5.88564724,0.16274773,2.71632977,0.409353,0.34115359,0.39550507,0.41415209,1.70481724,5.71520555,58.43787111,3.0172578,0.16259842,-0.0152988,3.7574403,2.0060543,0.26432412,3.17879549,4.27259555,2.76040677,2.53856994,0.4092853,1.39410474,2.34052157,0.7277272,0.20263078,0.24681558,1.86808022,4.28147124,0.52235329,0.59415319
2025-04-03,1.61150191,0.57144733,3.74619884,5.89288689,0.38007175,2.71632977,0.409353,0.35998215,0.39550507,0.43152393,1.70481724,5.71520555,65.10787485,3.02702821,0.16809169,-0.0152988,3.63209971,1.92773075,0.26432412,2.93197019,4.27259555,2.76040677,2.53856994,0.35721537,1.15803215,2.34052157,0.72727245,0.20263078,0.24681558,1.82236944,4.28147124,0.52235329,0.59308741
2025-04-04,0.99555866,0.52119234,3.99380223,5.89288689,0.38007175,2.66266765,0.409353,0.34471796,0.44573953,0.39605774,0.77947191,5.61551219,65.10787485,3.02702821,0.16312577,-0.0152988,3.63209971,2.15801064,0.25475799,7.28747169,4.27259555,2.76040677,2.53856994,0.35721537,1.15803215,2.23655273,0.73435333,0.20263078,0.21474151,1.94749756,4.28147124,0.53213177,0.62927181
2025-04-05,0.99555866,0.52119234,3.99380223,5.89288689,0.38007175,2.66266765,0.409353,0.34471796,0.44573953,0.39605774,0.77947191,5.61551219,65.10787485,3.02702821,0.16312577,-0.0152988,3.63209971,2.15801064,0.25475799,7.28747169,4.27259555,2.76040677,2.53856994,0.35721537,1.15803215,2.23655273,0.73435333,0.20263078,0.21474151,1.94749756,4.28147124,0.53213177,0.62927181
2025-04-06,0.99555866,0.52119234,3.99380223,5.89288689,0.38007175,2.66266765,0.409353,0.34471796,0.44573953,0.39605774,0.77947191,5.61551219,65.10787485,3.07738581,0.16312577,-0.0152988,3.63209971,2.15801064,0.25475799,7.28747169,4.27259555,2.76040677,2.53856994,0.35721537,1.15803215,2.23655273,0.73435333,0.20263078,0.21474151,2.0604806,4.28147124,0.53213177,0.62927181
2025-04-07,1.04989897,0.52119234,4.03266585,5.89288689,0.38007175,2.18048127,0.36056499,0.34612981,0.44506499,0.3919983,-1.16072615,3.96595272,65.10787485,3.07738581,0.15957034,-0.0152988,2.13112628,1.18701173,0.25475799,7.28747169,4.27259555,2.76040677,2.35229787,0.35721537,1.15803215,1.18302248,0.73435333,0.20263078,0.21474151,0.65010393,4.28147124,0.53213177,0.62927181
2025-04-08,1.2523279,0.52314298,3.99654383,5.89288689,0.38007175,1.97462175,0.36108549,0.34493899,0.44553417,0.3919983,-1.16072615,3.96595272,65.10787485,3.1017983,0.15957034,0.03528672,2.13112628,1.18701173,0.25475799,7.28747169,4.27259555,2.76040677,2.35229787,0.35721537,1.15803215,1.18401594,0.73435333,0.20263078,0.21474151,0.57084827,4.28147124,0.53213177,0.62927181
2025-04-09,1.26330781,0.52314298,3.99654383,5.89288689,0.38007175,1.97462175,0.35714152,0.34737602,0.43652215,0.3919983,-1.16072615,3.9884511,65.10787485,3.1439926,0.15957034,-0.03726389,2.13112628,1.07563638,0.25475799,7.28747169,4.27259555,2.76040677,2.39870067,0.35721537,1.15803215,1.18401594,0.76228301,0.20263078,0.21474151,0.57084827,4.28147124,0.53213177,0.63982956
2025-04-10,1.24917918,0.51474296,3.99654383,5.89288689,0.32827965,1.97462175,0.35714152,0.34692567,0.43652215,0.3919983,-1.16072615,3.9884511,65.10787485,3.1439926,0.13994631,-0.03726389,2.13112628,1.07563638,0.30739625,7.28747169,4.27259555,2.76040677,2.39870067,0.35721537,1.17479627,1.18401594,0.76228301,0.1856512,0.21474151,0.57084827,3.81467119,0.53213177,0.64069334
2025-04-11,1.25874765,0.51474296,3.99654383,5.89288689,0.32827965,1.97462175,0.35714152,0.34692567,0.43652215,0.3919983,-1.38610441,4.00824338,65.10787485,3.14572314,0.13994631,-0.03726389,1.91484188,1.24141327,0.30739625,6.83529845,4.27259555,2.76040677,2.39870067,0.47647144,1.17303367,1.08839628,0.76228301,0.1856512,0.21474151,0.57084827,3.74052811,0.60787369,0.65120538
2025-04-12,1.25874765,0.51474296,3.99654383,5.89288689,0.32827965,1.97462175,0.35714152,0.34692567,0.43652215,0.3919983,-1.38610441,4.00824338,65.10787485,3.14572314,0.13994631,-0.03726389,1.91484188,1.24141327,0.30739625,6.83529845,4.27259555,2.76040677,2.39870067,0.47647144,1.17303367,1.08839628,0.76228301,0.1856512,0.21474151,0.57084827,3.74052811,0.60787369,0.65120538
2025-04-13,1.20633047,0.51474296,3.99654383,5.79964902,0.32827965,1.97462175,0.35714152,0.34692567,0.43652215,0.3919983,-1.38610441,4.00824338,65.10787485,3.15186241,0.13994631,-0.03726389,1.88216551,1.24141327,0.30739625,6.83529845,4.27259555,2.76040677,2.39870067,0.47647144,1.17303367,1.08839628,0.76228301,0.1856512,0.21474151,0.52930222,3.70667688,0.60787369,0.65120538
2025-04-14,1.20633047,0.46890116,3.99654383,5.86064539,0.32827965,1.97462175,0.35714152,0.34692567,0.43652215,0.3919983,-1.38610441,4.00824338,65.10787485,3.15186241,0.13994631,-0.05635287,1.88216551,1.24141327,0.45380856,6.83529845,4.27259555,2.76040677,2.39870067,0.47647144,1.17303367,1.08839628,0.76228301,0.1856512,0.21474151,0.52930222,3.70667688,0.60787369,0.65120538
2025-04-15,1.20633047,0.41873273,3.99654383,5.86064539,0.2947269,1.97739283,0.35714152,0.44330179,0.45309712,0.49518575,-1.38610441,4.00824338,65.10787485,3.15186241,0.15667548,-0.05635287,1.88216551,1.24141327,0.45380856,6.4756591,4.27259555,2.76040677,2.26405451,0.47647144,1.15965956,1.0910876,0.76228301,0.19048175,0.22331895,0.52930222,3.74974035,0.58162991,0.65267934
2025-04-16,1.20633047,0.31494844,3.97520491,5.9928572,1.103208,1.97739283,0.35714152,0.44330179,0.45309712,0.49518575,-1.38610441,4.00824338,59.3632749,3.16404167,0.15667548,-0.05518064,1.8819395,1.32306562,0.45380856,6.4756591,4.27259555,2.76040677,2.26405451,0.47647144,1.16938777,1.14008169,0.75782948,0.19855831,0.22331895,0.63908899,3.71681265,0.58162991,0.53207725
2025-04-17,1.20633047,0.31494844,3.97520491,5.9928572,1.103208,1.97739283,0.35714152,0.44330179,0.45309712,0.49518575,-1.38610441,4.00824338,58.35519573,3.16404167,0.15667548,-0.14101236,1.8819395,1.32306562,0.45719224,6.26871002,4.27259555,2.76040677,2.21850842,0.47647144,1.16938777,1.14008169,0.75782948,0.19855831,0.21394134,0.63908899,3.71681265,0.58162991,0.2100072
2025-04-18,1.20633047,0.30780022,3.97520491,5.9928572,1.02312299,1.97739283,0.35714152,0.45900484,0.45309712,0.49518575,-1.38610441,4.00824338,58.35519573,3.16404167,0.17086046,-0.14101236,2.30941855,1.32306562,0.45719224,6.26871002,4.27259555,2.76040677,2.21850842,0.47647144,1.16938777,1.14008169,0.75782948,0.19855831,0.21394134,0.63908899,3.76361465,0.58162991,0.2100072
2025-04-19,1.20633047,0.30780022,3.97520491,5.9928572,1.02312299,1.97739283,0.35714152,0.45900484,0.45309712,0.49518575,-1.38610441,4.00824338,58.35519573,3.16404167,0.17086046,-0.14101236,2.30941855,1.32306562,0.45719224,6.26871002,4.27259555,2.76040677,2.21850842,0.47647144,1.16938777,1.14008169,0.75782948,0.19855831,0.21394134,0.63908899,3.76361465,0.58162991,0.2100072
2025-04-20,1.20633047,0.30780022,3.97520491,5.9928572,1.02312299,1.97739283,0.35714152,0.45900484,0.45309712,0.49518575,-1.38610441,4.00824338,58.35519573,3.16404167,0.17086046,-0.14101236,2.30941855,1.32306562,0.45719224,6.26871002,4.27259555,2.76040677,2.21850842,0.47647144,1.16938777,1.14008169,0.75782948,0.19855831,0.21394134,0.63908899,3.76361465,0.58162991,0.2100072
2025-04-21,1.20633047,0.30780022,3.97520491,5.9928572,1.02312299,1.97739283,0.35714152,0.45900484,0.45309712,0.49518575,-1.38610441,4.2417456,54.01108866,3.16404167,0.17086046,-0.14101236,2.30941855,1.32306562,0.45719224,6.26871002,4.27259555,2.76040677,2.21850842,0.47647144,1.16938777,1.14008169,0.75782948,0.19855831,0.21394134,0.63908899,3.76361465,0.58162991,0.2100072
2025-04-22,1.20633047,0.30780022,3.97520491,5.9928572,1.02312299,1.97739283,0.05519549,0.30672879,0.26244996,0.32080989,-1.38610441,4.2417456,53.9849298,3.27280291,0.00998098,-0.14101236,2.30941855,1.32306562,0.41268175,6.26871002,4.27259555,2.96544433,2.21850842,0.47647144,1.16938777,1.14008169,0.75121315,0.12758241,0.21394134,0.50756517,3.33916839,0.52556886,0.18210153
2025-04-23,1.20633047,0.23821306,3.97520491,5.9006359,0.81336847,1.56859149,0.05519549,0.2287374,0.29373696,0.16941283,-1.38610441,4.37925218,53.9849298,2.38495194,0.15179911,-0.11290343,2.47158191,1.29705128,0.40606339,6.26871002,4.27259555,2.78637714,1.87280871,0.6076571,1.16938777,1.43165451,0.75121315,0.12711635,0.18581968,0.66727819,3.41504457,0.10961341,0.39948559
2025-04-24,1.29903203,0.23821306,3.97520491,5.9006359,0.81336847,1.42606386,-0.00414898,0.27891386,0.29258335,0.22007754,-1.30365136,4.37925218,53.94542377,2.35240887,0.15124428,-0.11290343,2.47158191,1.29705128,0.3989035,6.26252561,4.27259555,3.12315594,1.92262984,0.6076571,1.16938777,0.16355353,0.75121315,0.13702046,0.18580602,0.66727819,2.9034544,0.10961341,0.42939048
2025-04-25,1.28977788,0.2365307,3.97520491,5.9006359,0.81336847,1.42606386,-0.00414898,0.33595708,0.36324966,0.31428537,-1.3761119,4.37925218,53.94542377,2.35240887,0.15124428,-0.11290343,2.44304401,1.29705128,0.3989035,6.26252561,4.27259555,3.12315594,1.92262984,0.6076571,1.16938777,0.16355353,0.75420077,0.13702046,0.18580602,0.66727819,2.9034544,0.00554182,0.41536938
2025-04-26,1.28977788,0.2365307,3.97520491,5.9006359,0.81336847,1.42606386,-0.00414898,0.33595708,0.36324966,0.31428537,-1.3761119,4.37925218,53.94542377,2.35240887,0.15124428,-0.11290343,2.44304401,1.29705128,0.3989035,6.26252561,4.27259555,3.12315594,1.92262984,0.6076571,1.16938777,0.16355353,0.75420077,0.13702046,0.18580602,0.66727819,2.9034544,0.00554182,0.41536938
2025-04-27,1.28977788,0.2365307,3.97520491,5.9006359,0.81336847,1.42606386,-0.00414898,0.33595708,0.36324966,0.31428537,-1.3761119,4.41376057,53.94542377,2.35240887,0.15124428,-0.11290343,2.44304401,1.29705128,0.3989035,6.26252561,4.27259555,3.12315594,1.92262984,0.6076571,1.16938777,0.16355353,0.75420077,0.13702046,0.18580602,0.66727819,2.9034544,0.00554182,0.41536938
2025-04-28,1.2798323,0.2365307,3.97520491,5.9006359,0.81336847,1.42606386,-0.01585923,0.36930588,0.39739542,0.31428537,-1.3761119,4.36814097,53.94542377,2.35240887,0.15124428,-0.11677701,2.44304401,1.51054889,0.3989035,6.26252561,4.27259555,3.12315594,1.92262984,0.6076571,1.16938777,0.16355353,0.7777051,0.13702046,0.18580602,0.66727819,2.9034544,0.05516526,0.36632696
2025-04-29,1.2798323,0.2365307,3.92255431,5.9006359,0.81336847,1.42194373,0.0151773,0.36125666,0.37312809,0.33637911,-1.16598805,4.36814097,53.94542377,2.34165627,0.15279424,-0.11677701,2.44304401,1.51054889,0.27826539,6.26252561,4.27259555,3.24336491,1.78938523,0.6076571,1.16938777,0.16355353,0.77375454,-0.01071149,0.18580602,0.80434091,2.64950799,0.16318803,0.33451797
2025-04-30,0.87363748,0.02186926,3.93969425,5.42398184,1.71135222,1.42194373,0.05503447,0.35015078,0.31933229,0.25674276,-0.66385328,4.42342794,53.94542377,2.47144065,0.13704602,0.04956402,2.54428707,0.67753263,0.20862008,6.49657053,4.27259555,3.24336491,1.77722382,1.15737453,1.1052691,0.19961738,0.77375454,-0.01071149,0.15945144,1.52291389,2.70493223,0.14378159,0.16930957
2025-05-01,0.85888782,-0.04470285,3.89580598,5.42398184,1.57238221,1.42194373,0.05503447,0.35015078,0.31933229,0.25674276,-0.66385328,4.3845846,53.09968067,2.47144065,0.13704602,-0.05389458,2.41654911,0.62555254,0.19951718,7.96465477,4.27259555,3.24336491,1.77722382,1.15737453,1.1052691,0.26553082,0.77375454,-0.01071149,0.15926724,1.51423003,2.66013288,0.14378159,0.20142334
